clave_res,mes_año,Hombre_ingreso,Mujer_ingreso,Total_Ingresos_Respiratorios,Hombres_Recuperadas,Mujeres_Recuperadas,Total_Sobreviven,Hombre_defuncion,Mujer_defuncion,Total_Defunciones,Hombre_ambulatorio,Mujer_ambulatorio,Total_ambulatorio,Hombre_hospitalizado,Mujer_hospitalizado,Total_hospitalizado,Hombre_ingreso_PrimeraVez,Mujer_ingreso_PrimeraVez,Hombre_ingreso_subsecuente,Mujer_ingreso_subsecuente,Hombre_Infeccion_hosp,Mujer_Infeccion_hosp,Hombre_sala_recuperacion,Mujer_sala_recuperacion,Hombre_Terapia_intensiva,Mujer_Terapia_intensiva,Hombre_Terapia_intermedia,Mujer_Terapia_intermedia,MAPA,Fecha,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio,Temperatura Máxima,Humedad relativa Máxima,PM25 Máxima,PM10 Máxima,O3 Máxima,NO Máxima,NOX Máxima,NO2 Máxima,CO Máxima,SO2 Máxima,Temperatura Minima,Humedad relativa Minima,LAT_DECIMAL,LON_DECIMAL,ALTITUD
090130001,01/12/2015,12,22,34,12,22,34,0,0,0,0,0,0,12,22,34,12,22,0,0,1,0,12,22,12,22,12,22,090130001,01/12/2015,15.4969,59.98609,31.79854,58.04678,25.54339,6.52463,0.90001,33.21954,57.46658,24.26122,25.87516,93.72752,222.62609,265.86127,129.77655,208.85037,246.8628,246.8628,3.08759,93.98436,7.08419,15.73403,19.263462,-99.104913,2237
090120001,01/12/2015,18,18,36,17,17,34,1,1,2,3,3,6,15,14,29,18,18,0,0,0,0,18,18,18,18,18,18,090120001,01/12/2015,15.20966,58.9399,30.91597,54.2354,26.62122,7.41925,0.89147,32.76096,55.07307,22.28179,24.82043,94.43367,248.45707,237.87024,127.08274,196.59738,240.16098,240.16098,2.95748,87.3159,7.5517,15.15264,19.288275,-99.167125,2280
090100001,01/12/2015,17,13,30,15,11,26,2,2,4,3,2,5,14,11,25,16,13,1,0,0,0,17,13,17,13,17,13,090100001,01/12/2015,15.93934,57.85176,36.63277,56.53442,21.78252,9.6806,1.15709,42.28449,84.08613,41.82968,25.81849,91.34952,256.64298,267.40227,128.73802,361.08315,405.49479,405.49479,3.95474,99.26768,8.04062,16.36624,19.390806,-99.195413,2308
090050001,01/01/2016,37,34,71,28,32,60,9,2,11,4,6,10,33,28,61,36,32,1,2,2,0,37,34,37,34,37,34,090050001,01/01/2016,14.51916,48.79508,31.50097,63.56235,20.16063,6.77966,1.13099,36.67074,78.67535,42.00162,23.88154,94.04257,185.02245,264.61699,116.92416,395.21352,456.1919,456.1919,5.94873,79.10687,4.13744,9.01947,19.482945,-99.113471,2229
090070001,01/01/2016,54,46,100,45,40,85,9,6,15,5,5,10,49,40,89,50,45,4,1,0,0,54,46,54,46,54,46,090070001,01/01/2016,13.97802,48.29261,26.2725,53.00826,22.38687,5.32305,0.9972,33.87561,64.89909,31.05643,23.60902,95.95993,120.00701,230.39106,113.09045,378.91646,425.5074,425.5074,5.81437,68.21662,3.36403,6.95116,19.359004,-99.092622,2242
090150001,01/01/2016,23,13,36,20,12,32,3,1,4,4,2,6,19,11,30,22,12,1,1,1,0,23,13,23,13,23,13,090150001,01/01/2016,14.31436,45.32957,30.68938,58.88714,20.1303,6.816,1.09937,37.61912,78.29749,40.66621,23.88521,89.60545,175.80624,239.81109,115.25439,387.17412,449.67924,449.67924,5.64471,79.7581,3.57228,7.13049,19.441646,-99.151884,2230
090060001,01/01/2016,8,6,14,8,6,14,0,0,0,0,1,1,7,5,12,6,6,2,0,0,0,8,6,8,6,8,6,090060001,01/01/2016,14.09197,47.04161,28.09047,51.11112,21.09716,6.34655,1.16544,36.12113,73.4538,37.31656,23.61214,92.47465,155.59402,277.95365,114.16007,402.48712,449.04819,449.04819,6.45932,70.94325,3.50863,6.63101,19.395901,-99.097612,2233
090100001,01/01/2016,11,8,19,8,7,15,3,1,4,0,0,0,11,8,19,11,8,0,0,0,0,11,8,11,8,11,8,090100001,01/01/2016,14.12469,44.58489,27.36798,45.37964,21.59856,6.18296,0.9778,37.90917,72.64928,34.74074,23.62076,86.65662,162.1869,193.05057,122.69444,355.90255,407.21808,407.21808,4.52663,67.2393,3.28791,6.28541,19.390806,-99.195413,2308
090110001,01/01/2016,20,19,39,20,17,37,0,2,2,3,6,9,15,13,28,15,14,5,5,0,0,20,19,20,19,20,19,090110001,01/01/2016,13.21384,49.21314,26.04414,46.80703,27.15489,4.48445,0.82598,31.82779,60.91475,29.08614,23.73446,90.05369,144.93083,232.23734,114.23192,333.46881,384.18581,384.18581,4.58294,50.9899,2.88939,6.57585,19.270566,-99.004846,2249
090140001,01/01/2016,9,5,14,8,4,12,1,1,2,0,0,0,9,5,14,9,5,0,0,0,0,9,5,9,5,9,5,090140001,01/01/2016,14.08848,46.30562,28.74495,50.65453,21.35763,7.37174,1.04117,34.86399,67.03221,32.17884,23.50028,89.98647,169.93105,194.14787,122.96263,280.08376,335.11416,335.11416,5.09982,59.0146,3.79338,6.01052,19.371992,-99.157853,2238
090160001,01/01/2016,5,3,8,5,2,7,0,1,1,1,0,1,4,3,7,5,3,0,0,0,0,5,3,5,3,5,3,090160001,01/01/2016,14.21249,44.28777,27.43608,45.17909,21.37006,6.23215,0.9844,38.34719,73.74261,35.38571,23.71712,86.10915,162.7516,191.86236,123.05606,364.94526,415.85525,415.85525,4.53604,68.34571,3.33655,6.24214,19.407269,-99.190754,2264
090030001,01/01/2016,34,19,53,29,16,45,5,3,8,3,1,4,30,17,47,33,18,1,1,0,1,34,19,34,19,34,19,090030001,01/01/2016,13.92533,46.39319,28.71354,49.82706,22.42476,5.75347,0.94869,34.78162,66.47231,31.71,23.42158,90.06726,160.99982,210.97754,118.19542,211.80323,271.92784,271.92784,4.56534,54.73706,3.50141,6.41176,19.350214,-99.162146,2247
090120001,01/01/2016,36,24,60,32,21,53,4,3,7,6,2,8,30,20,50,34,22,2,2,0,1,36,24,36,24,36,24,090120001,01/01/2016,13.2744,46.84495,23.36756,44.61783,26.72188,4.31497,0.79423,29.61321,51.50613,21.84324,22.83575,90.74668,138.12614,191.21849,117.7318,211.91055,265.33935,265.33935,3.63773,46.58944,2.90604,7.16909,19.288275,-99.167125,2280
090170001,01/01/2016,12,9,21,12,9,21,0,0,0,3,1,4,9,8,17,11,7,1,2,0,0,12,9,12,9,12,9,090170001,01/01/2016,14.24559,46.85451,30.49094,63.13589,17.73736,7.56911,1.19013,39.2785,87.00455,47.79526,23.61689,92.59151,183.46837,243.54156,103.52308,382.70782,445.56666,445.56666,5.76091,78.66029,3.8427,5.31927,19.419261,-99.113701,2229
090130001,01/01/2016,19,13,32,19,12,31,0,1,1,1,2,3,17,10,27,19,13,0,0,0,0,19,13,19,13,19,13,090130001,01/01/2016,13.4064,49.43121,25.33841,49.06768,25.70298,4.32668,0.80831,30.42233,56.09921,25.6726,23.49511,91.63467,157.02759,219.56392,116.25109,283.9272,331.72475,331.72475,4.31753,48.88898,3.24995,7.3014,19.263462,-99.104913,2237
090040001,01/01/2016,1,2,3,1,2,3,0,0,0,0,0,0,1,2,3,1,2,0,0,0,0,1,2,1,2,1,2,090040001,01/01/2016,11.33623,47.76304,24.43591,34.38715,31.8609,5.05915,0.63111,23.83656,36.93598,13.12878,19.98419,92.77254,144.70131,171.02867,131.43901,137.65019,202.25053,202.25053,3.0088,57.21779,0.25519,7.02505,19.35735,-99.299792,2780
