clave_res,FECHA,Hombre_ingreso,Mujer_ingreso,Total_Ingresos_Respiratorios_COVID,Hombres_Recuperados,Mujeres_Recuperadas,Total_Recuperados,Hombre_defuncion,Mujer_defuncion,Total_Defunciones,Hombre_ambulatorio,Mujer_ambulatorio,Total_ambulatorio,Hombre_hospitalizado,Mujer_hospitalizado,Total_hospitalizado,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio,Temperatura Máxima,Humedad relativa Máxima,PM25 Máxima,PM10 Máxima,O3 Máxima,NO Máxima,NOX Máxima,NO2 Máxima,CO Máxima,SO2 Máxima,Temperatura Minima,Humedad relativa Minima,LAT_DECIMAL,LON_DECIMAL,ALTITUD
090090268,01/05/2021,21,28,49,21,28,49,0,0,0,20,28,48,1,0,1,18.3697,50.7238,19.76515,31.59154,45.61875,1.47989,0.22279,11.54157,18.95002,4.06495,27.23601,86.17697,68.13373,163.23531,126.39058,73.26633,105.34113,105.34113,1.07366,11.96163,10.26538,11.82906,19.207308,-99.014493,2381
090120019,01/05/2021,15,20,35,15,19,34,0,1,1,15,18,33,0,2,2,13.44567,73.09396,16.25575,32.53605,43.33391,1.76728,0.26728,16.46797,23.12469,5.7471,22.85327,98.52426,52.85982,153.52101,141.1334,104.02065,139.23998,139.23998,1.30119,20.99065,1.97257,21.52437,19.136202,-99.175057,2996
090090062,01/05/2021,8,8,16,8,7,15,0,1,1,8,6,14,0,2,2,16.35104,60.39852,18.32466,32.54433,42.61629,1.69749,0.2619,15.5375,22.50549,5.46414,25.56023,92.35189,58.48549,155.64916,132.26689,100.25141,134.48546,134.48546,1.28433,18.5529,6.89553,15.7895,19.172526,-99.105423,3057
090130225,01/05/2021,8,8,16,8,8,16,0,0,0,8,8,16,0,0,0,18.79687,51.31331,20.26914,31.34743,42.9172,1.60565,0.25508,14.7062,19.96859,4.38438,27.97006,87.07307,66.50478,156.24588,129.39816,81.03624,113.38525,113.38525,1.2801,14.73436,10.44228,11.61753,19.2375,-99.0525,2359
090110134,01/05/2021,6,1,7,6,1,7,0,0,0,6,1,7,0,0,0,19.04782,50.97862,21.59009,32.36439,40.88767,1.64594,0.2734,16.1266,21.75061,5.0655,28.23383,87.21105,82.59242,161.87127,124.63863,91.8345,127.50409,127.50409,1.46032,15.59165,10.94731,11.52172,19.295757,-98.98007,2239
090090152,01/05/2021,6,12,18,6,11,17,0,1,1,6,10,16,0,2,2,17.77449,51.77734,19.58255,32.56653,45.98599,1.48394,0.21774,10.91053,21.10436,4.97449,26.45305,87.16433,67.01906,166.62797,124.73819,90.28076,123.65394,123.65394,1.0193,12.93041,9.7966,12.66099,19.176322,-99.031422,2616
090130131,01/05/2021,5,19,24,5,19,24,0,0,0,4,19,23,1,0,1,17.42561,56.2074,19.17591,32.38771,41.73986,1.72377,0.27223,16.57851,22.53235,5.3917,26.60794,90.79652,58.66151,144.17307,131.25338,100.87597,134.51042,134.51042,1.32305,19.77978,8.68079,13.87316,19.224846,-99.134174,2554
090110143,01/05/2021,4,8,12,4,8,12,0,0,0,4,8,12,0,0,0,19.06345,50.95792,21.77509,32.72149,40.65801,1.6593,0.27446,16.30169,21.65101,4.875,28.24669,87.24774,85.08648,162.99885,124.93151,89.05128,125.30707,125.30707,1.47478,15.61715,10.96828,11.48669,19.298573,-98.995224,2260
090090280,01/05/2021,4,4,8,4,4,8,0,0,0,4,4,8,0,0,0,18.31874,52.36634,19.85053,31.87573,43.25258,1.60657,0.2508,14.27578,20.76963,4.74475,27.38781,87.80046,65.09191,158.35559,128.40342,87.27719,120.22307,120.22307,1.23991,15.32669,9.98279,12.27407,19.210351,-99.057322,2571
090110137,01/05/2021,4,5,9,4,5,9,0,0,0,4,5,9,0,0,0,19.38153,49.79555,20.83411,29.99107,43.78746,1.5247,0.24316,13.80222,17.68365,3.48911,28.69933,85.1368,73.68649,156.45865,130.07996,62.73049,94.27839,94.27839,1.24605,11.55582,10.88652,10.59837,19.261976,-98.994344,2231
090040010,01/05/2021,4,2,6,4,2,6,0,0,0,4,2,6,0,0,0,16.52277,55.98953,17.53528,30.0585,41.76035,1.67577,0.24896,16.45302,22.15564,5.69345,26.12697,89.72379,47.0637,139.6793,119.93081,98.59699,135.41142,135.41142,1.10595,24.05679,8.48118,11.07426,19.317784,-99.32401,2985
090080066,01/05/2021,3,1,4,3,1,4,0,0,0,3,1,4,0,0,0,17.27029,55.37259,18.44785,31.11797,41.24023,1.74918,0.26241,16.99105,22.93657,5.72844,26.68762,90.10783,52.21316,140.23585,125.19182,100.62327,136.67297,136.67297,1.2153,23.10547,8.95829,12.24591,19.22968,-99.279452,3300
090040071,01/05/2021,3,1,4,3,1,4,0,0,0,3,1,4,0,0,0,15.44622,59.04015,16.81106,28.98224,40.66566,1.50034,0.25342,16.75238,22.68213,5.87063,25.42977,90.51387,42.23545,137.31873,113.38943,101.31181,138.04589,138.04589,1.05174,23.01356,6.56845,11.85066,19.30384,-99.339958,3128
090090074,01/05/2021,3,5,8,3,5,8,0,0,0,3,5,8,0,0,0,17.38541,50.74902,19.481,33.0785,49.12797,1.35235,0.1841,7.49253,20.90483,4.94005,25.69049,86.28332,68.62011,172.41182,121.49636,89.28757,122.50885,122.50885,0.78733,10.20258,9.77398,12.83619,19.177268,-99.00873,2614
090040056,01/05/2021,3,0,3,3,0,3,0,0,0,1,0,1,2,0,2,16.85609,54.36573,17.57118,30.20408,43.62083,1.72957,0.23243,15.63392,20.89441,5.3103,26.17009,89.08964,50.4952,129.69266,123.93521,92.06178,128.96178,128.96178,1.05751,24.79913,9.65284,10.10442,19.338563,-99.293242,2666
090080088,01/05/2021,3,2,5,3,2,5,0,0,0,3,2,5,0,0,0,17.95553,52.97367,18.58273,30.24189,41.56017,1.70546,0.25569,16.73181,21.98762,5.19816,27.19856,89.32115,51.65313,120.99652,126.74976,91.054,126.79507,126.79507,1.16603,22.53522,10.1602,11.43842,19.280696,-99.24602,2620
090090255,01/05/2021,3,8,11,3,8,11,0,0,0,3,8,11,0,0,0,18.12685,52.81118,19.71336,32.06845,43.42103,1.60407,0.24854,14.04962,21.07505,4.89102,27.15685,88.07166,64.74893,159.35299,128.06271,89.646,122.83592,122.83592,1.22163,15.45714,9.78468,12.54129,19.199891,-99.05859,2478
090100002,01/05/2021,3,4,7,3,4,7,0,0,0,3,3,6,0,1,1,17.42515,53.66603,17.66145,29.98902,42.73394,1.70262,0.24018,15.93007,21.66675,5.79199,26.76737,89.07409,50.67484,123.62859,125.95382,88.46567,124.18333,124.18333,1.05011,24.27248,9.71554,10.18796,19.325176,-99.272475,2728
090130235,01/05/2021,3,7,10,3,7,10,0,0,0,3,7,10,0,0,0,18.71824,51.51368,20.20521,31.46989,42.88978,1.61054,0.25549,14.73103,20.17631,4.47218,27.87574,87.25403,66.13388,156.34393,129.26758,82.70564,115.1543,115.1543,1.27921,14.97808,10.37072,11.73693,19.233889,-99.054722,2347
090110138,01/05/2021,2,0,2,2,0,2,0,0,0,1,0,1,1,0,1,19.0097,51.23878,22.33456,34.63535,39.22561,1.69708,0.28559,17.22398,22.39359,4.88799,28.12814,88.01217,93.45018,166.97648,123.10146,90.24027,129.12087,129.12087,1.59325,15.81521,11.11872,11.68442,19.316111,-99.017777,2328
090120306,01/05/2021,2,0,2,2,0,2,0,0,0,1,0,1,1,0,1,16.1397,61.14769,17.96538,32.00116,41.95293,1.7724,0.26746,16.88948,23.03686,5.67655,25.46711,92.99989,54.66273,145.24529,131.89704,102.23826,137.74686,137.74686,1.27964,22.03115,6.6849,15.73964,19.184194,-99.219512,3303
090130256,01/05/2021,2,1,3,2,1,3,0,0,0,2,1,3,0,0,0,18.66131,51.8311,20.62008,32.82496,41.38976,1.67916,0.27851,16.25383,21.78324,5.12043,27.76768,88.6644,65.85072,150.82798,130.32843,98.65785,129.9252,129.9252,1.387,17.08992,10.39015,12.12549,19.268597,-99.072141,2230
090080079,01/05/2021,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,17.81943,53.54453,18.63184,30.60488,41.48317,1.7249,0.25843,16.83055,22.27482,5.34273,27.09473,89.52315,52.20306,126.7611,126.7414,94.02151,129.82724,129.82724,1.18896,22.66531,9.89526,11.68023,19.266454,-99.249226,2826
090130210,01/05/2021,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,16.20209,61.05442,18.22208,32.49772,42.36877,1.71994,0.26723,16.12389,22.60015,5.46533,25.44615,92.85888,57.48398,151.23307,133.20627,100.87657,135.03824,135.03824,1.30765,19.36873,6.62807,16.08024,19.191775,-99.123234,2689
090130249,01/05/2021,2,2,4,2,2,4,0,0,0,2,2,4,0,0,0,18.52912,52.16602,20.488,32.93729,41.21224,1.67997,0.28303,16.36153,21.89844,5.23588,27.61034,89.19199,63.89791,146.37828,131.09476,102.3427,132.17529,132.17529,1.38722,17.41602,10.21693,12.39266,19.265316,-99.09173,2233
090110076,01/05/2021,2,1,3,2,1,3,0,0,0,2,1,3,0,0,0,18.34255,50.8279,19.96428,31.55615,44.74751,1.49553,0.2347,12.32251,20.75238,5.0923,27.19217,86.47899,69.25608,160.9019,124.52913,90.67645,123.41705,123.41705,1.16249,12.69457,10.3175,11.94102,19.217901,-98.963724,2238
090120112,01/05/2021,2,1,3,2,1,3,0,0,0,1,1,2,1,0,1,16.6063,59.24676,18.27782,31.84072,41.81593,1.7601,0.26725,16.90068,22.85785,5.55783,25.89956,92.15906,54.87911,141.08144,131.1588,100.6391,136.00856,136.00856,1.27455,21.87145,7.49323,14.87226,19.204818,-99.209242,3030
090110145,01/05/2021,2,1,3,2,1,3,0,0,0,2,1,3,0,0,0,18.99504,51.21304,21.83994,33.913,40.16366,1.69837,0.28109,16.94224,22.27078,4.96965,28.13441,87.91498,84.64073,162.16742,125.54964,92.24657,129.3184,129.3184,1.51509,16.51023,10.98857,11.64831,19.305856,-99.023572,2261
090080083,01/05/2021,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,17.94903,52.90549,18.51372,30.14026,41.61825,1.70275,0.25434,16.68331,21.93456,5.22195,27.19501,89.25823,51.39737,120.08469,126.57237,90.42566,126.18107,126.18107,1.15456,22.63281,10.18673,11.29953,19.287025,-99.24912,2608
090090300,01/05/2021,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,18.04803,50.78569,19.76461,32.05166,46.06697,1.45493,0.21927,10.90265,20.53213,4.93426,26.7291,86.38917,68.8907,164.87054,123.86884,88.14107,120.87771,120.87771,1.04528,11.95342,10.14728,12.20078,19.208455,-98.97056,2259
090090262,01/05/2021,2,1,3,2,1,3,0,0,0,2,1,3,0,0,0,17.87596,54.10894,19.54532,32.28531,42.70467,1.65213,0.25797,14.98077,21.72297,5.12667,26.97163,89.09285,62.91464,156.72043,129.10019,94.70684,128.14135,128.14135,1.27164,16.91154,9.35993,13.06304,19.201667,-99.077222,2621
090080081,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,17.71514,53.41595,18.3746,30.35662,41.70807,1.72308,0.25367,16.65752,22.1603,5.46803,27.0246,89.31231,51.28297,126.07266,125.83798,92.95201,128.89331,128.89331,1.15117,23.19279,9.89702,11.14901,19.288889,-99.264444,2671
090090287,01/05/2021,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,17.63516,53.93996,19.39187,32.51274,43.97795,1.58884,0.24064,13.25613,21.86169,5.25748,26.56761,88.69659,64.14857,162.55321,127.17495,95.85224,129.71255,129.71255,1.16402,15.51015,9.25488,13.23036,19.164911,-99.057094,2891
090120104,01/05/2021,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,15.25351,65.07195,17.4404,32.613,42.40216,1.78435,0.26755,16.54323,23.29522,5.85558,24.60057,94.75271,55.00824,155.93611,134.28746,105.38715,140.85068,140.85068,1.30299,21.4388,5.09093,17.71146,19.105169,-99.194914,3031
090120321,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,16.69667,59.08129,18.55294,32.26575,41.95323,1.7359,0.2705,16.66269,22.66559,5.44439,25.93235,92.10867,56.89025,143.50608,132.37764,100.86993,135.16317,135.16317,1.30928,20.40582,7.50554,15.09746,19.214331,-99.151713,2753
090040075,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,16.90596,54.47293,17.74385,30.37865,43.07323,1.74424,0.23825,15.9224,21.29534,5.42199,26.26577,89.19851,50.11835,134.18444,123.43588,94.18046,131.07407,131.07407,1.08536,24.66054,9.52862,10.3499,19.331581,-99.302038,2742
090130245,01/05/2021,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,18.34925,52.7419,20.04193,32.24971,42.1276,1.66688,0.26643,15.63389,21.58134,5.04213,27.47439,88.60325,63.92405,153.5849,129.56034,94.44934,127.15597,127.15597,1.32143,17.07227,9.98776,12.40574,19.232156,-99.077919,2432
090110089,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,18.99497,51.3112,22.27826,35.08185,39.23377,1.70902,0.28697,17.39394,22.60576,4.94892,28.09643,88.2264,91.87808,166.08947,123.60938,91.7987,130.74312,130.74312,1.59534,16.21326,11.14288,11.7218,19.319274,-99.024964,2345
090130165,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,16.28749,60.7365,18.28877,32.48903,42.3162,1.72125,0.26775,16.1787,22.60069,5.46219,25.52835,92.71274,57.55983,150.649,133.05309,100.89389,135.02688,135.02688,1.30958,19.43037,6.77131,15.92064,19.19448,-99.124729,2639
090110150,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,19.6025,49.22639,20.32435,29.16372,44.82796,1.47039,0.23167,12.97965,15.855,2.74157,29.00056,84.21586,69.55122,155.33209,132.478,48.56704,78.77687,78.77687,1.17671,9.44149,10.96221,10.12945,19.238146,-99.012398,2354
090090276,01/05/2021,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,17.78147,52.7323,19.53775,32.49154,44.78884,1.54288,0.23138,12.30128,21.4838,5.11342,26.60723,87.8751,65.65308,164.26317,126.06811,93.05756,126.66724,126.66724,1.10602,14.32562,9.60849,12.84553,19.171589,-99.044799,2770
090120175,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,12.94129,75.45159,15.9104,32.48442,43.62895,1.75138,0.26741,16.40474,22.9493,5.63943,22.36914,99.61311,52.21004,151.48463,143.34595,102.7754,137.68857,137.68857,1.30217,20.5329,1.10418,22.6162,19.162299,-99.157511,2911
090120426,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,17.6617,54.77077,18.80393,31.18919,41.4933,1.7351,0.26391,16.91815,22.46584,5.33701,26.9036,90.17847,54.00016,131.12034,128.71212,96.51323,131.99117,131.99117,1.23776,22.06354,9.41841,12.67885,19.23982,-99.219379,2960
090090129,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,17.44204,50.79657,19.4966,33.00409,48.79114,1.36527,0.18738,7.82602,20.78305,4.88262,25.78708,86.33293,68.53866,171.78387,121.85207,88.23903,121.3918,121.3918,0.81272,10.44448,9.7952,12.78993,19.179769,-99.010421,2571
090130164,01/05/2021,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,16.96526,58.00336,18.82891,32.48815,42.12183,1.71399,0.26835,16.15233,22.48886,5.41052,26.16392,91.41759,58.96054,150.41058,131.63236,100.37526,134.21892,134.21892,1.31422,19.13391,7.89093,14.69716,19.204051,-99.117708,2589
090090151,01/05/2021,1,2,3,1,2,3,0,0,0,1,2,3,0,0,0,16.95141,57.87889,18.80025,32.49366,42.46331,1.69183,0.26276,15.56742,22.35008,5.38349,26.1251,91.18179,59.77114,154.78979,131.06398,99.23638,133.19762,133.19762,1.29045,18.32473,7.87982,14.7011,19.187424,-99.100787,2820
090130244,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,18.82284,51.39083,20.54631,31.85027,42.19208,1.64167,0.26529,15.49188,20.74077,4.67868,27.99077,87.57038,67.18633,154.71575,129.61442,87.53088,119.93475,119.93475,1.33494,15.76568,10.51661,11.70389,19.256874,-99.056676,2233
090110126,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,18.98343,51.23867,21.75513,33.93684,40.26486,1.70176,0.28098,16.94664,22.31437,4.99495,28.12024,87.97958,83.00736,161.25001,125.99661,93.02917,129.85314,129.85314,1.50692,16.69054,10.96977,11.66502,19.305093,-99.026713,2254
090120159,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,15.86772,62.44042,17.88709,32.14459,42.21366,1.74976,0.26903,16.75368,22.79992,5.51496,25.16224,93.65427,55.26672,143.39187,133.92893,101.08032,135.93782,135.93782,1.29639,21.05338,6.13807,16.56569,19.202585,-99.174175,2815
090130143,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,17.33144,56.59456,19.06029,32.29018,41.73321,1.72807,0.27185,16.66838,22.56845,5.39515,26.52439,90.99072,57.95081,142.33943,131.38504,100.70769,134.5871,134.5871,1.31645,20.12388,8.55345,13.99783,19.22538,-99.143762,2419
090040057,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,16.73301,54.83296,17.85707,30.80923,42.8723,1.80125,0.24055,16.09059,21.43492,5.37554,26.14016,89.29827,49.39324,146.28629,121.94657,98.27426,135.68045,135.68045,1.1165,25.18161,9.38365,10.50275,19.352651,-99.326671,2712
090090266,01/05/2021,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,19.07316,50.02462,20.00197,30.29873,44.7511,1.49507,0.23278,12.781,17.41466,3.40583,28.25523,85.2929,68.60297,158.33097,129.50218,60.98629,92.15233,92.15233,1.16237,11.17632,10.66958,10.92646,19.222076,-99.010259,2424
090130091,01/05/2021,1,1,2,1,1,2,0,0,0,1,0,1,0,1,1,17.62668,55.47042,19.37842,32.4669,41.72353,1.71702,0.2725,16.47149,22.45584,5.37308,26.79164,90.40634,59.6105,145.85786,130.94828,100.80634,134.12762,134.12762,1.32949,19.36196,8.98099,13.56561,19.226095,-99.123934,2367
090110148,01/05/2021,1,2,3,1,2,3,0,0,0,1,2,3,0,0,0,19.03442,51.07626,21.87782,33.35276,40.31324,1.68024,0.27817,16.66115,21.92836,4.87591,28.1965,87.56886,86.01458,163.04293,125.12394,89.83632,126.71305,126.71305,1.50202,15.99,10.98401,11.55644,19.302633,-99.012639,2267
090110142,01/05/2021,1,2,3,0,2,2,1,0,1,0,1,1,1,1,2,19.02411,51.03809,21.45034,32.10374,40.98625,1.63563,0.27377,16.04899,21.96371,5.29496,28.20773,87.25868,80.7013,160.23545,124.25633,95.33837,130.60648,130.60648,1.45933,15.58034,10.92801,11.57447,19.293817,-98.970086,2236
090040050,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,16.8139,54.67819,17.76294,30.45819,42.97817,1.75143,0.23893,15.96984,21.32926,5.3788,26.19692,89.258,49.68816,137.54251,122.75631,95.58297,132.66316,132.66316,1.09534,24.70872,9.42908,10.44068,19.334375,-99.310213,2863
090040073,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,16.48375,54.64911,17.93503,31.0404,44.29847,1.85341,0.22745,15.52431,20.27254,4.7851,25.73912,89.06356,50.90845,145.95835,122.31384,96.1642,134.23824,134.23824,1.08867,25.73914,9.80285,10.12168,19.369901,-99.310732,2725
090040054,01/05/2021,1,3,4,1,3,4,0,0,0,1,3,4,0,0,0,14.70471,61.04671,16.36929,28.31615,40.13722,1.38724,0.25393,16.86637,22.89341,5.93864,24.91844,90.98907,39.53026,134.70786,108.96544,102.4613,139.159,139.159,1.00138,22.378,5.3597,12.25531,19.294861,-99.347621,3200
090110110,01/05/2021,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,19.0849,50.83313,21.3403,32.15129,41.58817,1.64684,0.26793,15.85049,20.87253,4.59756,28.29007,87.03064,77.56823,158.63817,127.71638,84.87331,119.3781,119.3781,1.39998,15.37359,10.86119,11.35179,19.287568,-99.021981,2235
090090325,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,18.02005,52.64664,19.64874,32.18734,44.0138,1.57569,0.24091,13.28286,21.08736,4.90952,26.96921,87.88853,65.28188,161.44987,127.23912,89.79022,123.07837,123.07837,1.17328,14.85925,9.75177,12.60542,19.190354,-99.051197,2552
090080097,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,17.12966,55.77257,18.36729,31.13237,41.15125,1.74628,0.26292,17.02021,23.06981,5.80463,26.59142,90.21627,51.88358,142.62113,124.48344,101.92539,138.03676,138.03676,1.21528,23.1842,8.73009,12.33601,19.220473,-99.2906,3599
090120103,01/05/2021,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,16.7101,58.62983,18.29999,31.82706,41.6716,1.77135,0.26669,16.94261,23.01425,5.673,26.03433,91.82577,54.56685,143.62552,129.88672,101.77717,137.40983,137.40983,1.26855,22.29761,7.72032,14.43947,19.193611,-99.233055,3339
090130132,01/05/2021,1,1,2,1,1,2,0,0,0,0,1,1,1,0,1,17.64892,55.37657,19.35568,32.37518,41.63919,1.72146,0.27311,16.62264,22.49398,5.37118,26.8161,90.44636,58.90951,142.83227,131.04419,100.86827,134.29853,134.29853,1.32583,19.75178,9.04835,13.50106,19.23111,-99.134166,2375
090090324,01/05/2021,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,18.08528,52.61604,19.68557,32.11093,43.83012,1.58333,0.24336,13.53333,21.00294,4.86939,27.06403,87.87789,65.20869,160.73615,127.5189,89.10745,122.31859,122.31859,1.18934,14.97826,9.79716,12.53567,19.194672,-99.052653,2519
090110147,01/05/2021,1,8,9,1,8,9,0,0,0,1,8,9,0,0,0,19.02717,51.09841,21.83248,33.39493,40.36315,1.68294,0.27829,16.68398,21.95412,4.88718,28.18692,87.6175,85.10008,162.51123,125.4058,90.19952,126.96381,126.96381,1.49803,16.10116,10.97443,11.56627,19.302355,-99.016102,2259
090040065,01/05/2021,1,1,2,1,1,2,0,0,0,1,0,1,0,1,1,16.65286,54.59557,17.94976,31.0227,43.64259,1.84234,0.23356,15.78929,20.83292,5.0724,25.96729,89.13968,50.44146,147.05108,122.41741,97.15032,134.90032,134.90032,1.10446,25.57346,9.68237,10.25909,19.363721,-99.318668,2807
090080105,01/05/2021,1,2,3,1,2,3,0,0,0,1,2,3,0,0,0,17.81421,53.17654,18.41602,30.25481,41.69685,1.71524,0.25357,16.65314,22.06282,5.37694,27.09687,89.27047,51.31401,123.42889,126.16282,91.78481,127.64818,127.64818,1.14975,23.0022,10.02766,11.16564,19.289942,-99.258313,2716
090080080,01/05/2021,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,17.61634,54.30952,18.61278,30.93273,41.40105,1.74207,0.26078,16.91353,22.57607,5.50764,26.93675,89.79692,52.59385,132.94935,126.50436,97.05291,132.93417,132.93417,1.20802,22.82039,9.52357,11.9806,19.250181,-99.256655,2961
090110123,01/05/2021,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,18.95432,51.36816,21.75016,34.58174,40.08275,1.72018,0.28434,17.2705,22.70411,5.10953,28.06726,88.31839,82.11412,160.39846,126.29226,95.74823,132.88877,132.88877,1.52496,17.20182,10.99672,11.74808,19.310841,-99.033679,2276
090080099,01/05/2021,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,17.35053,55.34799,18.53695,31.23108,41.31171,1.75538,0.26307,16.98491,22.88551,5.67274,26.72224,90.18826,52.88726,139.2902,126.218,100.11774,136.06595,136.06595,1.22567,22.92886,9.03236,12.42285,19.227123,-99.266912,3297
090120362,01/05/2021,0,11,11,0,11,11,0,0,0,0,11,11,0,0,0,16.78878,58.36537,18.35737,31.77444,41.68669,1.76543,0.26662,16.93503,22.92185,5.6105,26.09574,91.72895,54.64454,141.69721,130.09644,100.97014,136.51695,136.51695,1.26769,22.1652,7.84752,14.35772,19.202216,-99.224707,3196
090120368,01/05/2021,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.08071,65.79301,17.32928,32.19522,42.53741,1.75707,0.26859,16.73865,22.89575,5.57762,24.41693,95.1791,54.40989,145.37847,135.94417,101.73702,136.76716,136.76716,1.29555,21.20122,4.79186,18.10622,19.190294,-99.18081,2943
090120371,01/05/2021,0,5,5,0,4,4,0,1,1,0,4,4,0,1,1,16.5202,59.66752,18.23933,31.87631,41.86991,1.75792,0.26756,16.8838,22.83703,5.54169,25.80984,92.349,54.97243,141.0313,131.58487,100.58214,135.87062,135.87062,1.27774,21.74375,7.32919,15.09609,19.20543,-99.20315,2946
090120428,01/05/2021,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,17.11954,56.93516,18.53733,31.60524,41.57031,1.75952,0.26582,16.94938,22.82762,5.56032,26.41463,91.08712,54.45457,139.12772,129.24097,99.96044,135.53567,135.53567,1.25816,22.23796,8.45093,13.64399,19.213861,-99.227694,3127
090110116,01/05/2021,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,19.02933,51.15395,21.69457,32.76434,40.3871,1.6576,0.27814,16.463,22.33321,5.32909,28.20572,87.53497,83.98579,163.69749,123.42765,96.30248,132.55835,132.55835,1.49935,16.04786,11.01394,11.67608,19.305158,-98.970156,2246
090120263,01/05/2021,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.98687,66.25572,17.27322,32.22821,42.59312,1.7548,0.26872,16.70781,22.8796,5.56916,24.32448,95.36893,54.40013,145.67201,136.30184,101.73054,136.68648,136.68648,1.29777,21.07274,4.62415,18.3142,19.190614,-99.175531,2902
090120229,01/05/2021,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,17.16993,56.75589,18.57191,31.57837,41.57328,1.75647,0.26579,16.94396,22.78202,5.52822,26.45575,91.02161,54.49111,138.19276,129.31988,99.5681,135.10273,135.10273,1.25766,22.17273,8.53296,13.58699,19.217092,-99.223955,3063
090090294,01/05/2021,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,17.54963,54.75483,19.29045,32.46207,43.39798,1.62207,0.24808,14.02624,21.93965,5.26615,26.56796,89.26558,63.02765,160.52023,128.24129,96.30016,130.16787,130.16787,1.21039,16.32294,9.0017,13.4868,19.171222,-99.068071,2852
090090326,01/05/2021,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,18.15575,52.16515,19.72857,32.02976,44.15995,1.56344,0.23951,13.15348,20.69363,4.74675,27.10634,87.51642,65.85726,161.41239,127.19792,86.72157,119.77032,119.77032,1.1672,14.40473,9.92334,12.37116,19.196514,-99.046166,2525
090130203,01/05/2021,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,18.05785,53.6292,19.72512,32.26357,42.4215,1.66239,0.26204,15.3326,21.69311,5.10204,27.17237,88.94241,63.10811,155.1073,129.34273,94.7223,127.91117,127.91117,1.29518,17.11461,9.59758,12.81135,19.214276,-99.079905,2612
090100213,01/05/2021,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,17.53939,53.64922,18.14855,30.31213,41.9925,1.72656,0.24984,16.47184,22.08031,5.60829,26.88143,89.25219,50.89007,127.67227,125.33067,92.853,128.88766,128.88766,1.12474,23.67569,9.76212,10.82842,19.301921,-99.274637,2864
090120210,01/05/2021,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,17.46449,55.8561,18.88332,31.63472,41.61388,1.73305,0.26761,16.88512,22.51043,5.32451,26.67918,90.72498,55.45411,134.09693,130.38896,98.05323,132.99017,132.99017,1.27145,21.36957,8.94159,13.45506,19.233587,-99.186219,2743
